refYear,reporterISO,reporterDesc,partnerISO,partnerDesc,qty
2024,ALB,Albania,W00,World,553
2024,ALB,Albania,GBR,United Kingdom,553
2024,AGO,Angola,W00,World,735727.76
2024,AGO,Angola,AND,Andorra,20
2024,AGO,Angola,AZE,Azerbaijan,400
2024,AGO,Angola,ARG,Argentina,509
2024,AGO,Angola,BEL,Belgium,90
2024,AGO,Angola,BRA,Brazil,1960.71
2024,AGO,Angola,BGR,Bulgaria,1867
2024,AGO,Angola,CMR,Cameroon,57
2024,AGO,Angola,CAN,Canada,895
2024,AGO,Angola,CPV,Cabo Verde,400
2024,AGO,Angola,TCD,Chad,22000
2024,AGO,Angola,CHN,China,25
2024,AGO,Angola,COL,Colombia,81
2024,AGO,Angola,COG,Congo,100
2024,AGO,Angola,COD,Dem. Rep. of the Congo,405532
2024,AGO,Angola,CUB,Cuba,185113
2024,AGO,Angola,DNK,Denmark,454
2024,AGO,Angola,ECU,Ecuador,111
2024,AGO,Angola,ERI,Eritrea,1558
2024,AGO,Angola,FRA,France,5553.29
2024,AGO,Angola,GAB,Gabon,400
2024,AGO,Angola,GMB,Gambia,692
2024,AGO,Angola,DEU,Germany,15
2024,AGO,Angola,ITA,Italy,272
2024,AGO,Angola,CIV,C�te d'Ivoire,400
2024,AGO,Angola,JAM,Jamaica,64
2024,AGO,Angola,JPN,Japan,39
2024,AGO,Angola,KEN,Kenya,265.85
2024,AGO,Angola,MRT,Mauritania,59
2024,AGO,Angola,MEX,Mexico,104
2024,AGO,Angola,MAR,Morocco,400
2024,AGO,Angola,MOZ,Mozambique,1056
2024,AGO,Angola,NAM,Namibia,75868.8
2024,AGO,Angola,NGA,Nigeria,2316
2024,AGO,Angola,PRT,Portugal,2686
2024,AGO,Angola,GNB,Guinea-Bissau,400
2024,AGO,Angola,STP,Sao Tome and Principe,13182.2
2024,AGO,Angola,SAU,Saudi Arabia,50
2024,AGO,Angola,IND,India,400
2024,AGO,Angola,SGP,Singapore,33
2024,AGO,Angola,VNM,Viet Nam,72
2024,AGO,Angola,ZAF,South Africa,2660
2024,AGO,Angola,ZWE,Zimbabwe,478
2024,AGO,Angola,ESP,Spain,800
2024,AGO,Angola,SWE,Sweden,4
2024,AGO,Angola,CHE,Switzerland,477
2024,AGO,Angola,ARE,United Arab Emirates,248.62
2024,AGO,Angola,TUR,T�rkiye,1201
2024,AGO,Angola,UGA,Uganda,308
2024,AGO,Angola,UKR,Ukraine,62
2024,AGO,Angola,GBR,United Kingdom,475.5
2024,AGO,Angola,USA,USA,2813.79
2024,AGO,Angola,ZMB,Zambia,687
2024,AGO,Angola,_X ,"Areas, nes",12
2024,ATG,Antigua and Barbuda,W00,World,0
2024,ATG,Antigua and Barbuda,BRB,Barbados,326.4
2024,ATG,Antigua and Barbuda,CRI,Costa Rica,123.18
2024,ATG,Antigua and Barbuda,FIN,Finland,650
2024,ATG,Antigua and Barbuda,GRC,Greece,25
2024,ATG,Antigua and Barbuda,KNA,Saint Kitts and Nevis,50.6
2024,ATG,Antigua and Barbuda,LCA,Saint Lucia,10
2024,ATG,Antigua and Barbuda,VCT,Saint Vincent and the Grenadines,110
2024,ATG,Antigua and Barbuda,SUR,Suriname,116.35
2024,ATG,Antigua and Barbuda,TTO,Trinidad and Tobago,570
2024,ATG,Antigua and Barbuda,GBR,United Kingdom,0
2024,ATG,Antigua and Barbuda,USA,USA,1963.29
2024,AZE,Azerbaijan,W00,World,45077.5
2024,AZE,Azerbaijan,AGO,Angola,210
2024,AZE,Azerbaijan,AUT,Austria,548
2024,AZE,Azerbaijan,BGD,Bangladesh,176
2024,AZE,Azerbaijan,BGR,Bulgaria,3059
2024,AZE,Azerbaijan,CAN,Canada,163
2024,AZE,Azerbaijan,COL,Colombia,267
2024,AZE,Azerbaijan,CZE,Czechia,195
2024,AZE,Azerbaijan,DNK,Denmark,458
2024,AZE,Azerbaijan,FIN,Finland,161
2024,AZE,Azerbaijan,FRA,France,643
2024,AZE,Azerbaijan,GEO,Georgia,1024.2
2024,AZE,Azerbaijan,DEU,Germany,4471.8
2024,AZE,Azerbaijan,GHA,Ghana,51
2024,AZE,Azerbaijan,GRC,Greece,495
2024,AZE,Azerbaijan,IDN,Indonesia,1522
2024,AZE,Azerbaijan,IRN,Iran,65
2024,AZE,Azerbaijan,IRL,Ireland,75
2024,AZE,Azerbaijan,ITA,Italy,695
2024,AZE,Azerbaijan,KAZ,Kazakhstan,435
2024,AZE,Azerbaijan,KOR,Rep. of Korea,30
2024,AZE,Azerbaijan,KWT,Kuwait,510
2024,AZE,Azerbaijan,LTU,Lithuania,13
2024,AZE,Azerbaijan,LUX,Luxembourg,20
2024,AZE,Azerbaijan,MYS,Malaysia,193
2024,AZE,Azerbaijan,MNG,Mongolia,226
2024,AZE,Azerbaijan,OMN,Oman,658
2024,AZE,Azerbaijan,NLD,Netherlands,683
2024,AZE,Azerbaijan,NGA,Nigeria,87
2024,AZE,Azerbaijan,NOR,Norway,732
2024,AZE,Azerbaijan,PHL,Philippines,15
2024,AZE,Azerbaijan,POL,Poland,280
2024,AZE,Azerbaijan,QAT,Qatar,670
2024,AZE,Azerbaijan,ROU,Romania,398
2024,AZE,Azerbaijan,RUS,Russian Federation,5644.3
2024,AZE,Azerbaijan,SAU,Saudi Arabia,100
2024,AZE,Azerbaijan,IND,India,1741
2024,AZE,Azerbaijan,SVK,Slovakia,2000
2024,AZE,Azerbaijan,SVN,Slovenia,220
2024,AZE,Azerbaijan,TJK,Tajikistan,47
2024,AZE,Azerbaijan,TTO,Trinidad and Tobago,625
2024,AZE,Azerbaijan,ARE,United Arab Emirates,1093
2024,AZE,Azerbaijan,TUR,T�rkiye,3113.2
2024,AZE,Azerbaijan,GBR,United Kingdom,6354
2024,AZE,Azerbaijan,USA,USA,4736
2024,AZE,Azerbaijan,UZB,Uzbekistan,175
2024,AUS,Australia,W00,World,0
2024,AUS,Australia,BEL,Belgium,1.5
2024,AUS,Australia,SLB,Solomon Isds,1090713
2024,AUS,Australia,KHM,Cambodia,7.2
2024,AUS,Australia,CAN,Canada,45894.87
2024,AUS,Australia,LKA,Sri Lanka,29079.76
2024,AUS,Australia,CHL,Chile,24575
2024,AUS,Australia,CHN,China,3300
2024,AUS,Australia,COK,Cook Isds,6000
2024,AUS,Australia,HRV,Croatia,29500
2024,AUS,Australia,FJI,Fiji,1509876
2024,AUS,Australia,FRA,France,115
2024,AUS,Australia,DEU,Germany,51909.141
2024,AUS,Australia,GHA,Ghana,56400
2024,AUS,Australia,KIR,Kiribati,213363.8
2024,AUS,Australia,HKG,"China, Hong Kong SAR",0
2024,AUS,Australia,IDN,Indonesia,26137
2024,AUS,Australia,IRQ,Iraq,378090
2024,AUS,Australia,ITA,Italy,0
2024,AUS,Australia,JPN,Japan,3864
2024,AUS,Australia,JOR,Jordan,22.3
2024,AUS,Australia,KEN,Kenya,99840
2024,AUS,Australia,KOR,Rep. of Korea,2302.7
2024,AUS,Australia,LAO,Lao People's Dem. Rep.,665.34
2024,AUS,Australia,LBN,Lebanon,555
2024,AUS,Australia,LBR,Liberia,8500
2024,AUS,Australia,LUX,Luxembourg,1.9
2024,AUS,Australia,MYS,Malaysia,13663073
2024,AUS,Australia,S19,"Other Asia, nes",514
2024,AUS,Australia,MOZ,Mozambique,20965
2024,AUS,Australia,NRU,Nauru,8000
2024,AUS,Australia,NCL,New Caledonia,297
2024,AUS,Australia,VUT,Vanuatu,76461
2024,AUS,Australia,NZL,New Zealand,3347.9
2024,AUS,Australia,NGA,Nigeria,200
2024,AUS,Australia,NOR,Norway,3
2024,AUS,Australia,PAK,Pakistan,25964375
2024,AUS,Australia,PNG,Papua New Guinea,3799729.9
2024,AUS,Australia,PHL,Philippines,64790
2024,AUS,Australia,TLS,Timor-Leste,188
2024,AUS,Australia,SAU,Saudi Arabia,0
2024,AUS,Australia,SLE,Sierra Leone,4960
2024,AUS,Australia,IND,India,1943981
2024,AUS,Australia,SGP,Singapore,485805
2024,AUS,Australia,VNM,Viet Nam,14377
2024,AUS,Australia,ESP,Spain,51
2024,AUS,Australia,THA,Thailand,24876.71
2024,AUS,Australia,TGO,Togo,102380
2024,AUS,Australia,TON,Tonga,20586
2024,AUS,Australia,ARE,United Arab Emirates,69622829
2024,AUS,Australia,TUR,T�rkiye,5160
2024,AUS,Australia,EGY,Egypt,9800
2024,AUS,Australia,GBR,United Kingdom,3031.9
2024,AUS,Australia,TZA,United Rep. of Tanzania,112580
2024,AUS,Australia,USA,USA,75614.489
2024,AUT,Austria,W00,World,32793909.1
2024,AUT,Austria,AUS,Australia,4
2024,AUT,Austria,BEL,Belgium,2656
2024,AUT,Austria,BIH,Bosnia Herzegovina,11000
2024,AUT,Austria,BGR,Bulgaria,1909590
2024,AUT,Austria,KHM,Cambodia,10
2024,AUT,Austria,CMR,Cameroon,94736
2024,AUT,Austria,CAN,Canada,37
2024,AUT,Austria,HRV,Croatia,57652
2024,AUT,Austria,CZE,Czechia,825910
2024,AUT,Austria,DNK,Denmark,4705
2024,AUT,Austria,EST,Estonia,394
2024,AUT,Austria,FIN,Finland,5851
2024,AUT,Austria,FRA,France,12380
2024,AUT,Austria,GEO,Georgia,33355
2024,AUT,Austria,DEU,Germany,3731540
2024,AUT,Austria,GHA,Ghana,502
2024,AUT,Austria,GRC,Greece,8042
2024,AUT,Austria,HKG,"China, Hong Kong SAR",6
2024,AUT,Austria,HUN,Hungary,5918970
2024,AUT,Austria,IRL,Ireland,1238
2024,AUT,Austria,ITA,Italy,7232940
2024,AUT,Austria,CIV,C�te d'Ivoire,2
2024,AUT,Austria,KAZ,Kazakhstan,2
2024,AUT,Austria,JOR,Jordan,25500
2024,AUT,Austria,LBN,Lebanon,14070
2024,AUT,Austria,LVA,Latvia,778382
2024,AUT,Austria,LTU,Lithuania,775511
2024,AUT,Austria,LUX,Luxembourg,90
2024,AUT,Austria,MUS,Mauritius,2
2024,AUT,Austria,MEX,Mexico,1
2024,AUT,Austria,NLD,Netherlands,1351610
2024,AUT,Austria,NZL,New Zealand,69.095
2024,AUT,Austria,NOR,Norway,1580
2024,AUT,Austria,PAK,Pakistan,112188
2024,AUT,Austria,PHL,Philippines,38645
2024,AUT,Austria,POL,Poland,2020290
2024,AUT,Austria,PRT,Portugal,139725
2024,AUT,Austria,ROU,Romania,2329720
2024,AUT,Austria,SAU,Saudi Arabia,1
2024,AUT,Austria,SRB,Serbia,2565
2024,AUT,Austria,IND,India,12
2024,AUT,Austria,SGP,Singapore,10
2024,AUT,Austria,SVK,Slovakia,3378880
2024,AUT,Austria,SVN,Slovenia,81900
2024,AUT,Austria,ZAF,South Africa,23150
2024,AUT,Austria,ESP,Spain,1271830
2024,AUT,Austria,SWE,Sweden,3136
2024,AUT,Austria,CHE,Switzerland,4594
2024,AUT,Austria,TGO,Togo,93627
2024,AUT,Austria,ARE,United Arab Emirates,17573
2024,AUT,Austria,TUN,Tunisia,242254
2024,AUT,Austria,TUR,T�rkiye,2392
2024,AUT,Austria,UKR,Ukraine,229002
2024,AUT,Austria,GBR,United Kingdom,3664
2024,AUT,Austria,USA,USA,414
2024,ARM,Armenia,W00,World,219073.15
2024,ARM,Armenia,BEL,Belgium,780
2024,ARM,Armenia,BDI,Burundi,146
2024,ARM,Armenia,BLR,Belarus,35520
2024,ARM,Armenia,CYP,Cyprus,60
2024,ARM,Armenia,GEO,Georgia,2450
2024,ARM,Armenia,NGA,Nigeria,185
2024,ARM,Armenia,PAK,Pakistan,162
2024,ARM,Armenia,RUS,Russian Federation,175939
2024,ARM,Armenia,GBR,United Kingdom,38.15
2024,ARM,Armenia,USA,USA,3793
2024,BEL,Belgium,W00,World,0
2024,BEL,Belgium,ALB,Albania,340103
2024,BEL,Belgium,AGO,Angola,185864
2024,BEL,Belgium,AZE,Azerbaijan,106676
2024,BEL,Belgium,AUS,Australia,70.7
2024,BEL,Belgium,ARM,Armenia,4987.91
2024,BEL,Belgium,BIH,Bosnia Herzegovina,32050
2024,BEL,Belgium,BRA,Brazil,21730.3
2024,BEL,Belgium,BGR,Bulgaria,457207
2024,BEL,Belgium,BDI,Burundi,31664.1
2024,BEL,Belgium,BLR,Belarus,1998040
2024,BEL,Belgium,CMR,Cameroon,20896700
2024,BEL,Belgium,CAN,Canada,23196.1
2024,BEL,Belgium,CPV,Cabo Verde,34681.4
2024,BEL,Belgium,CAF,Central African Rep.,1650330
2024,BEL,Belgium,TCD,Chad,1158260
2024,BEL,Belgium,CHL,Chile,256234
2024,BEL,Belgium,CHN,China,3833.76
2024,BEL,Belgium,COM,Comoros,86271
2024,BEL,Belgium,COG,Congo,778902
2024,BEL,Belgium,COD,Dem. Rep. of the Congo,1301240
2024,BEL,Belgium,CZE,Czechia,54137.4
2024,BEL,Belgium,BEN,Benin,6013530
2024,BEL,Belgium,DOM,Dominican Rep.,15.6
2024,BEL,Belgium,ECU,Ecuador,70.65
2024,BEL,Belgium,SLV,El Salvador,3180.15
2024,BEL,Belgium,GNQ,Equatorial Guinea,181293
2024,BEL,Belgium,FJI,Fiji,28.8
2024,BEL,Belgium,FRA,France,868556
2024,BEL,Belgium,DJI,Djibouti,11420
2024,BEL,Belgium,GAB,Gabon,5898730
2024,BEL,Belgium,GEO,Georgia,778888
2024,BEL,Belgium,GMB,Gambia,1049590
2024,BEL,Belgium,DEU,Germany,1139120
2024,BEL,Belgium,GHA,Ghana,1949840
2024,BEL,Belgium,GTM,Guatemala,5733.26
2024,BEL,Belgium,GIN,Guinea,430684
2024,BEL,Belgium,HTI,Haiti,1555210
2024,BEL,Belgium,HND,Honduras,19468.3
2024,BEL,Belgium,HKG,"China, Hong Kong SAR",4155.62
2024,BEL,Belgium,HUN,Hungary,379395
2024,BEL,Belgium,IDN,Indonesia,4562
2024,BEL,Belgium,IRQ,Iraq,120274
2024,BEL,Belgium,IRL,Ireland,18768.2
2024,BEL,Belgium,ISR,Israel,25982.8
2024,BEL,Belgium,ITA,Italy,264391
2024,BEL,Belgium,CIV,C�te d'Ivoire,1317170
2024,BEL,Belgium,JPN,Japan,1507.82
2024,BEL,Belgium,KAZ,Kazakhstan,816675
2024,BEL,Belgium,JOR,Jordan,713573
2024,BEL,Belgium,KEN,Kenya,507413
2024,BEL,Belgium,KOR,Rep. of Korea,44.16
2024,BEL,Belgium,KWT,Kuwait,0
2024,BEL,Belgium,KGZ,Kyrgyzstan,718652
2024,BEL,Belgium,LBN,Lebanon,2028660
2024,BEL,Belgium,LSO,Lesotho,191750
2024,BEL,Belgium,LVA,Latvia,4584.87
2024,BEL,Belgium,LBY,Libya,6226.87
2024,BEL,Belgium,LTU,Lithuania,264602
2024,BEL,Belgium,LUX,Luxembourg,274.38
2024,BEL,Belgium,MDG,Madagascar,1277020
2024,BEL,Belgium,MYS,Malaysia,23000
2024,BEL,Belgium,MLI,Mali,824802
2024,BEL,Belgium,MRT,Mauritania,1149380
2024,BEL,Belgium,MUS,Mauritius,53002.5
2024,BEL,Belgium,MEX,Mexico,83.55
2024,BEL,Belgium,S19,"Other Asia, nes",347.89
2024,BEL,Belgium,MDA,Rep. of Moldova,168505
2024,BEL,Belgium,MAR,Morocco,688716
2024,BEL,Belgium,MOZ,Mozambique,441519
2024,BEL,Belgium,OMN,Oman,6656600
2024,BEL,Belgium,NAM,Namibia,23351.5
2024,BEL,Belgium,NPL,Nepal,400
2024,BEL,Belgium,NLD,Netherlands,3694100
2024,BEL,Belgium,NCL,New Caledonia,68
2024,BEL,Belgium,NZL,New Zealand,0.3
2024,BEL,Belgium,NER,Niger,239608
2024,BEL,Belgium,NGA,Nigeria,518189
2024,BEL,Belgium,NOR,Norway,38.1
2024,BEL,Belgium,PAK,Pakistan,17320000
2024,BEL,Belgium,PRY,Paraguay,500
2024,BEL,Belgium,POL,Poland,970700
2024,BEL,Belgium,GNB,Guinea-Bissau,31404
2024,BEL,Belgium,ROU,Romania,87628.1
2024,BEL,Belgium,RWA,Rwanda,1377040
2024,BEL,Belgium,STP,Sao Tome and Principe,115418
2024,BEL,Belgium,SAU,Saudi Arabia,23603
2024,BEL,Belgium,SEN,Senegal,868060
2024,BEL,Belgium,SRB,Serbia,32115
2024,BEL,Belgium,SLE,Sierra Leone,12295.3
2024,BEL,Belgium,IND,India,4393540
2024,BEL,Belgium,SGP,Singapore,10.03
2024,BEL,Belgium,SVK,Slovakia,1723530
2024,BEL,Belgium,VNM,Viet Nam,0.3
2024,BEL,Belgium,SOM,Somalia,409707
2024,BEL,Belgium,ZAF,South Africa,427117
2024,BEL,Belgium,ESP,Spain,963230
2024,BEL,Belgium,SDN,Sudan,0
2024,BEL,Belgium,SWE,Sweden,2.13
2024,BEL,Belgium,CHE,Switzerland,134.93
2024,BEL,Belgium,TGO,Togo,1578050
2024,BEL,Belgium,TTO,Trinidad and Tobago,630.03
2024,BEL,Belgium,ARE,United Arab Emirates,18825100
2024,BEL,Belgium,TUN,Tunisia,1061450
2024,BEL,Belgium,TUR,T�rkiye,4958020
2024,BEL,Belgium,TKM,Turkmenistan,1276
2024,BEL,Belgium,UGA,Uganda,153584
2024,BEL,Belgium,UKR,Ukraine,193499
2024,BEL,Belgium,EGY,Egypt,1513780
2024,BEL,Belgium,GBR,United Kingdom,521476
2024,BEL,Belgium,TZA,United Rep. of Tanzania,117241
2024,BEL,Belgium,USA,USA,25231.2
2024,BEL,Belgium,BFA,Burkina Faso,302007
2024,BEL,Belgium,URY,Uruguay,1146.53
2024,BEL,Belgium,VEN,Venezuela,200966
2024,BEL,Belgium,ZMB,Zambia,70778.9
2024,BMU,Bermuda,W00,World,10
2024,BMU,Bermuda,CAN,Canada,10
2024,BIH,Bosnia Herzegovina,W00,World,102133.33
2024,BIH,Bosnia Herzegovina,AUT,Austria,250
2024,BIH,Bosnia Herzegovina,BEL,Belgium,17000
2024,BIH,Bosnia Herzegovina,HRV,Croatia,395
2024,BIH,Bosnia Herzegovina,FRA,France,3.66
2024,BIH,Bosnia Herzegovina,DEU,Germany,714.91
2024,BIH,Bosnia Herzegovina,IRQ,Iraq,8860
2024,BIH,Bosnia Herzegovina,ITA,Italy,138.91
2024,BIH,Bosnia Herzegovina,LBY,Libya,113.5
2024,BIH,Bosnia Herzegovina,MNE,Montenegro,6075
2024,BIH,Bosnia Herzegovina,NLD,Netherlands,1
2024,BIH,Bosnia Herzegovina,POL,Poland,2245
2024,BIH,Bosnia Herzegovina,SRB,Serbia,9685.86
2024,BIH,Bosnia Herzegovina,CHE,Switzerland,504.4
2024,BIH,Bosnia Herzegovina,ARE,United Arab Emirates,1.6
2024,BIH,Bosnia Herzegovina,TUR,T�rkiye,55411
2024,BIH,Bosnia Herzegovina,GBR,United Kingdom,36.59
2024,BIH,Bosnia Herzegovina,USA,USA,696.9
2024,BRA,Brazil,W00,World,0
2024,BRA,Brazil,AGO,Angola,2306
2024,BRA,Brazil,AUS,Australia,114
2024,BRA,Brazil,AUT,Austria,4
2024,BRA,Brazil,BEL,Belgium,11
2024,BRA,Brazil,BOL,Bolivia (Plurinational State of),420
2024,BRA,Brazil,CAN,Canada,65
2024,BRA,Brazil,CPV,Cabo Verde,7
2024,BRA,Brazil,CHL,Chile,987.612
2024,BRA,Brazil,CHN,China,19
2024,BRA,Brazil,COL,Colombia,9
2024,BRA,Brazil,ECU,Ecuador,4
2024,BRA,Brazil,FRA,France,140
2024,BRA,Brazil,GAB,Gabon,1
2024,BRA,Brazil,GRC,Greece,122
2024,BRA,Brazil,GUY,Guyana,502
2024,BRA,Brazil,HKG,"China, Hong Kong SAR",18.686
2024,BRA,Brazil,ISR,Israel,76
2024,BRA,Brazil,ITA,Italy,4071.057
2024,BRA,Brazil,JPN,Japan,10415.16
2024,BRA,Brazil,LBR,Liberia,191.949
2024,BRA,Brazil,MLT,Malta,19.686
2024,BRA,Brazil,MEX,Mexico,239.726
2024,BRA,Brazil,NLD,Netherlands,3213.381
2024,BRA,Brazil,ABW,Aruba,72
2024,BRA,Brazil,VUT,Vanuatu,19.109
2024,BRA,Brazil,NOR,Norway,11
2024,BRA,Brazil,MHL,Marshall Isds,29.189
2024,BRA,Brazil,PAN,Panama,98.217
2024,BRA,Brazil,PRY,Paraguay,13
2024,BRA,Brazil,PER,Peru,396
2024,BRA,Brazil,POL,Poland,0
2024,BRA,Brazil,PRT,Portugal,238
2024,BRA,Brazil,GNB,Guinea-Bissau,705
2024,BRA,Brazil,BLM,Saint Barth�lemy,11
2024,BRA,Brazil,STP,Sao Tome and Principe,3
2024,BRA,Brazil,SAU,Saudi Arabia,4
2024,BRA,Brazil,SEN,Senegal,23
2024,BRA,Brazil,SGP,Singapore,6
2024,BRA,Brazil,VNM,Viet Nam,8
2024,BRA,Brazil,ZAF,South Africa,10
2024,BRA,Brazil,ESP,Spain,2
2024,BRA,Brazil,CHE,Switzerland,0
2024,BRA,Brazil,TTO,Trinidad and Tobago,167
2024,BRA,Brazil,TUR,T�rkiye,2
2024,BRA,Brazil,GBR,United Kingdom,1868.588
2024,BRA,Brazil,USA,USA,227799.765
2024,BRA,Brazil,URY,Uruguay,1143
2024,BRA,Brazil,VEN,Venezuela,4
2024,BLZ,Belize,W00,World,33744.82
2024,BLZ,Belize,MEX,Mexico,33740
2024,BLZ,Belize,USA,USA,4.82
2024,BGR,Bulgaria,W00,World,37129605
2024,BGR,Bulgaria,ALB,Albania,4100
2024,BGR,Bulgaria,AGO,Angola,414707
2024,BGR,Bulgaria,AUT,Austria,14812
2024,BGR,Bulgaria,ARM,Armenia,97182
2024,BGR,Bulgaria,BIH,Bosnia Herzegovina,2580
2024,BGR,Bulgaria,BLR,Belarus,166540
2024,BGR,Bulgaria,CMR,Cameroon,374505
2024,BGR,Bulgaria,CAF,Central African Rep.,121038
2024,BGR,Bulgaria,CHL,Chile,997839
2024,BGR,Bulgaria,COG,Congo,190596
2024,BGR,Bulgaria,COD,Dem. Rep. of the Congo,202651
2024,BGR,Bulgaria,CRI,Costa Rica,160300
2024,BGR,Bulgaria,CYP,Cyprus,3347
2024,BGR,Bulgaria,CZE,Czechia,136135
2024,BGR,Bulgaria,BEN,Benin,1208696
2024,BGR,Bulgaria,DNK,Denmark,10230
2024,BGR,Bulgaria,SLV,El Salvador,25491
2024,BGR,Bulgaria,EST,Estonia,20690
2024,BGR,Bulgaria,FRA,France,385
2024,BGR,Bulgaria,GEO,Georgia,128728
2024,BGR,Bulgaria,DEU,Germany,151642
2024,BGR,Bulgaria,GHA,Ghana,131282
2024,BGR,Bulgaria,GRC,Greece,1075580
2024,BGR,Bulgaria,HND,Honduras,20376
2024,BGR,Bulgaria,HUN,Hungary,237478
2024,BGR,Bulgaria,IRQ,Iraq,689548
2024,BGR,Bulgaria,ITA,Italy,210416
2024,BGR,Bulgaria,CIV,C�te d'Ivoire,245163
2024,BGR,Bulgaria,JPN,Japan,310
2024,BGR,Bulgaria,JOR,Jordan,59005
2024,BGR,Bulgaria,KEN,Kenya,54241
2024,BGR,Bulgaria,LBN,Lebanon,29779
2024,BGR,Bulgaria,LVA,Latvia,2107
2024,BGR,Bulgaria,LTU,Lithuania,42414
2024,BGR,Bulgaria,MDG,Madagascar,22578
2024,BGR,Bulgaria,MWI,Malawi,475455
2024,BGR,Bulgaria,MLI,Mali,570140
2024,BGR,Bulgaria,MLT,Malta,23466
2024,BGR,Bulgaria,MRT,Mauritania,398025
2024,BGR,Bulgaria,MNG,Mongolia,37574
2024,BGR,Bulgaria,MAR,Morocco,86140
2024,BGR,Bulgaria,MOZ,Mozambique,383886
2024,BGR,Bulgaria,NLD,Netherlands,247163
2024,BGR,Bulgaria,NZL,New Zealand,120
2024,BGR,Bulgaria,NIC,Nicaragua,139645
2024,BGR,Bulgaria,NER,Niger,54696
2024,BGR,Bulgaria,NGA,Nigeria,80615
2024,BGR,Bulgaria,NOR,Norway,123932
2024,BGR,Bulgaria,PAK,Pakistan,14542861
2024,BGR,Bulgaria,PHL,Philippines,26882
2024,BGR,Bulgaria,POL,Poland,61726
2024,BGR,Bulgaria,GNB,Guinea-Bissau,169549
2024,BGR,Bulgaria,ROU,Romania,4235256
2024,BGR,Bulgaria,SRB,Serbia,195026
2024,BGR,Bulgaria,IND,India,2131668
2024,BGR,Bulgaria,SVK,Slovakia,152862
2024,BGR,Bulgaria,SVN,Slovenia,24625
2024,BGR,Bulgaria,SOM,Somalia,25194
2024,BGR,Bulgaria,ESP,Spain,52513
2024,BGR,Bulgaria,SWE,Sweden,90921
2024,BGR,Bulgaria,CHE,Switzerland,507
2024,BGR,Bulgaria,TGO,Togo,1354590
2024,BGR,Bulgaria,ARE,United Arab Emirates,3616426
2024,BGR,Bulgaria,TUR,T�rkiye,134318
2024,BGR,Bulgaria,UGA,Uganda,73678
2024,BGR,Bulgaria,UKR,Ukraine,129275
2024,BGR,Bulgaria,MKD,North Macedonia,12325
2024,BGR,Bulgaria,GBR,United Kingdom,86007
2024,BGR,Bulgaria,USA,USA,1402
2024,BGR,Bulgaria,BFA,Burkina Faso,138666
2024,CAN,Canada,W00,World,103123346.9
2024,CAN,Canada,ALB,Albania,29427.333
2024,CAN,Canada,AGO,Angola,836922.5
2024,CAN,Canada,ATG,Antigua and Barbuda,612.661
2024,CAN,Canada,AUS,Australia,53845.55
2024,CAN,Canada,AUT,Austria,6002.24
2024,CAN,Canada,BHS,Bahamas,857.725
2024,CAN,Canada,BRB,Barbados,844.86
2024,CAN,Canada,BOL,Bolivia (Plurinational State of),7.352
2024,CAN,Canada,BIH,Bosnia Herzegovina,14.704
2024,CAN,Canada,BWA,Botswana,45055.703
2024,CAN,Canada,BRA,Brazil,16610.465
2024,CAN,Canada,SLB,Solomon Isds,16543.072
2024,CAN,Canada,BGR,Bulgaria,142156.345
2024,CAN,Canada,BDI,Burundi,273083.227
2024,CAN,Canada,KHM,Cambodia,92831.008
2024,CAN,Canada,CMR,Cameroon,79067.578
2024,CAN,Canada,LKA,Sri Lanka,36762.723
2024,CAN,Canada,TCD,Chad,1837.983
2024,CAN,Canada,CHL,Chile,2202230.806
2024,CAN,Canada,CHN,China,29869.062
2024,CAN,Canada,COG,Congo,49616.964
2024,CAN,Canada,COD,Dem. Rep. of the Congo,912064.759
2024,CAN,Canada,CRI,Costa Rica,814576.302
2024,CAN,Canada,HRV,Croatia,138485.893
2024,CAN,Canada,CUB,Cuba,1808392.708
2024,CAN,Canada,CZE,Czechia,14.704
2024,CAN,Canada,BEN,Benin,1662329.424
2024,CAN,Canada,DMA,Dominica,306.331
2024,CAN,Canada,DOM,Dominican Rep.,228453.936
2024,CAN,Canada,SLV,El Salvador,815820.004
2024,CAN,Canada,EST,Estonia,105846.991
2024,CAN,Canada,FRA,France,155921
2024,CAN,Canada,PYF,French Polynesia,25986.016
2024,CAN,Canada,GAB,Gabon,8608.5
2024,CAN,Canada,GEO,Georgia,30512.969
2024,CAN,Canada,DEU,Germany,46321.46
2024,CAN,Canada,GHA,Ghana,8132503.815
2024,CAN,Canada,GRC,Greece,3378.213
2024,CAN,Canada,GRD,Grenada,7088.488
2024,CAN,Canada,GTM,Guatemala,382103.802
2024,CAN,Canada,GIN,Guinea,15010.195
2024,CAN,Canada,GUY,Guyana,336.964
2024,CAN,Canada,HTI,Haiti,2389.378
2024,CAN,Canada,HND,Honduras,567382.904
2024,CAN,Canada,HUN,Hungary,83889.22
2024,CAN,Canada,ISL,Iceland,34776.477
2024,CAN,Canada,IRQ,Iraq,65443.836
2024,CAN,Canada,ITA,Italy,179347.319
2024,CAN,Canada,CIV,C�te d'Ivoire,467723.177
2024,CAN,Canada,JPN,Japan,2398962.993
2024,CAN,Canada,JOR,Jordan,277722.296
2024,CAN,Canada,KEN,Kenya,5642783.671
2024,CAN,Canada,KOR,Rep. of Korea,115522.746
2024,CAN,Canada,KWT,Kuwait,551.395
